scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,cpu_req_util_mean,mem_req_util_mean,running_p1_mean,unsched_p1_mean,deletions_cum_p1_mean,util_eff_run_mean,util_eff_req_mean,running_total_mean,deletions_cum_total_mean
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,27.003,0.8712,0.8969,0.8712,0.8969,110.0,0.0,2.0,0.8969,0.8969,110.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,28.0028,0.9308,0.7183,0.9716,0.7256,101.0,2.0,19.0,0.9308,0.9716,101.0,19.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,28.003,0.8716,0.7601,0.8716,0.7601,112.0,0.0,3.0,0.8716,0.8716,112.0,3.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,28.003,0.8712,0.8969,0.8712,0.8969,110.0,0.0,2.0,0.8969,0.8969,110.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,29.0028,0.9308,0.7183,0.9716,0.7256,101.0,2.0,19.0,0.9308,0.9716,101.0,19.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,29.0032,0.8716,0.7601,0.8716,0.7601,112.0,0.0,3.0,0.8716,0.8716,112.0,3.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,29.0032,0.8712,0.8969,0.8712,0.8969,110.0,0.0,2.0,0.8969,0.8969,110.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,30.0029,0.9277,0.7089,0.9684,0.7162,100.0,2.0,20.0,0.9277,0.9684,100.0,20.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,30.0033,0.8716,0.7601,0.8716,0.7601,112.0,0.0,3.0,0.8716,0.8716,112.0,3.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,30.0033,0.8712,0.8969,0.8712,0.8969,110.0,0.0,2.0,0.8969,0.8969,110.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,31.003,0.9348,0.7153,0.9756,0.7226,102.0,2.0,20.0,0.9348,0.9756,102.0,20.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,31.0034,0.8677,0.7527,0.8677,0.7527,111.0,0.0,4.0,0.8677,0.8677,111.0,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,31.0034,0.8712,0.8969,0.8712,0.8969,110.0,0.0,2.0,0.8969,0.8969,110.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,32.0031,0.9348,0.7153,0.9856,0.7364,102.0,3.0,20.0,0.9348,0.9856,102.0,20.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,32.0034,0.8677,0.7527,0.8677,0.7527,111.0,0.0,4.0,0.8677,0.8677,111.0,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,32.0036,0.8712,0.8969,0.8712,0.8969,110.0,0.0,2.0,0.8969,0.8969,110.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,33.0032,0.9348,0.7153,0.9856,0.7364,102.0,3.0,20.0,0.9348,0.9856,102.0,20.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,33.0035,0.8677,0.7527,0.8677,0.7527,111.0,0.0,4.0,0.8677,0.8677,111.0,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,33.0037,0.8148,0.8778,0.8148,0.8778,107.0,0.0,5.0,0.8778,0.8778,107.0,5.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,34.0033,0.9348,0.7153,0.9856,0.7364,102.0,3.0,20.0,0.9348,0.9856,102.0,20.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,34.0037,0.8677,0.7527,0.8677,0.7527,111.0,0.0,4.0,0.8677,0.8677,111.0,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,34.0039,0.8148,0.8778,0.8148,0.8778,107.0,0.0,5.0,0.8778,0.8778,107.0,5.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,35.0035,0.9279,0.7116,0.9686,0.7189,101.0,2.0,21.0,0.9279,0.9686,101.0,21.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,35.0038,0.8677,0.7527,0.8677,0.7527,111.0,0.0,4.0,0.8677,0.8677,111.0,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,35.004,0.8148,0.8778,0.8148,0.8778,107.0,0.0,5.0,0.8778,0.8778,107.0,5.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,36.0035,0.9344,0.7236,1.0082,0.7567,102.0,6.0,21.0,0.9344,1.0082,102.0,21.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,36.0039,0.8677,0.7527,0.8677,0.7527,111.0,0.0,4.0,0.8677,0.8677,111.0,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,36.0041,0.8148,0.8778,0.8148,0.8778,107.0,0.0,5.0,0.8778,0.8778,107.0,5.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,37.0036,0.9448,0.7337,1.0151,0.7634,105.0,5.0,21.0,0.9448,1.0151,105.0,21.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,37.004,0.8677,0.7527,0.8677,0.7527,111.0,0.0,4.0,0.8677,0.8677,111.0,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,37.0042,0.8148,0.8778,0.8148,0.8778,107.0,0.0,5.0,0.8778,0.8778,107.0,5.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,38.0037,0.9382,0.7217,1.0086,0.7515,104.0,5.0,22.0,0.9382,1.0086,104.0,22.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,38.0041,0.8677,0.7527,0.8677,0.7527,111.0,0.0,4.0,0.8677,0.8677,111.0,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,38.0043,0.8148,0.8778,0.8148,0.8778,107.0,0.0,5.0,0.8778,0.8778,107.0,5.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,39.0038,0.9594,0.7466,1.0748,0.8543,109.0,12.0,22.0,0.9594,1.0748,109.0,22.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,39.0042,0.8677,0.7527,0.8677,0.7527,111.0,0.0,4.0,0.8677,0.8677,111.0,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,39.0045,0.8148,0.8778,0.8148,0.8778,107.0,0.0,5.0,0.8778,0.8778,107.0,5.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,40.0039,0.9679,0.7566,1.1045,0.8944,111.0,16.0,22.0,0.9679,1.1045,111.0,22.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,40.0043,0.8677,0.7527,0.8677,0.7527,111.0,0.0,4.0,0.8677,0.8677,111.0,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,40.0046,0.8832,0.9237,0.8887,0.9455,115.0,1.0,5.0,0.9237,0.9455,115.0,5.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,41.0041,0.9705,0.7667,1.1751,0.9399,111.0,21.0,24.0,0.9705,1.1751,111.0,24.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,41.0044,0.8677,0.7527,0.8677,0.7527,111.0,0.0,4.0,0.8677,0.8677,111.0,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,41.0046,0.8832,0.9237,0.8997,0.9626,115.0,3.0,5.0,0.9237,0.9626,115.0,5.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,42.0041,0.9699,0.7739,1.1708,0.9347,111.0,20.0,25.0,0.9699,1.1708,111.0,25.0
