util,nodes,pods,pods_per_node,priorities,timeout_s,config_dir,n_seeds,n_seeds_not_all_running,n_default_all_running,default_all_running_rate,n_solver_called,solver_called_rate,n_solver_failed,solver_failed_rate,n_default_optimal,default_optimal_rate,n_solver_optimal,solver_optimal_rate,n_solver_feasible,solver_feasible_rate,n_solver_improve,solver_improve_rate,n_other,other_rate,solver_duration_ms_sum,solver_duration_ms_mean,cpu_delta_sum,mem_delta_sum,cpu_delta_mean,mem_delta_mean,default_all_running_rate_std,solver_called_rate_std,solver_failed_rate_std,default_optimal_rate_std,solver_optimal_rate_std,solver_feasible_rate_std,other_rate_std,solver_duration_ms_mean_std,cpu_delta_mean_std,mem_delta_mean_std
90.0,4,16,4,1,1,nodes4_pods16_prio1_util090_timeout01,100,77,23,0.2300,77,0.7700,3,0.0300,0,0.0000,72,0.7200,2,0.0200,74,0.7400,0,0.0000,74149.0,975.6447,6.33,7.07,0.0822,0.0918,0.4229525846816507,0.0,0.1714466079977653,0.0,0.4512608598542129,0.14070529413628965,0.0,176.04042747409798,0.05254530317593563,0.04988374043522209
90.0,4,16,4,1,10,nodes4_pods16_prio1_util090_timeout10,100,77,23,0.2300,77,0.7700,1,0.0100,1,0.0100,74,0.7400,1,0.0100,75,0.7500,0,0.0000,72151.0,937.026,6.397,6.977,0.0831,0.0906,0.4229525846816507,0.0,0.09999999999999999,0.1,0.44084400227680803,0.09999999999999999,0.0,786.5129565972961,0.052273764737542604,0.051184433243176126
90.0,4,16,4,1,20,nodes4_pods16_prio1_util090_timeout20,100,77,23,0.2300,77,0.7700,1,0.0100,1,0.0100,74,0.7400,1,0.0100,75,0.7500,0,0.0000,83620.0,1085.974,6.314,7.098,0.082,0.0922,0.4229525846816507,0.0,0.09999999999999999,0.1,0.44084400227680803,0.09999999999999999,0.0,1655.1473934527146,0.052773597864641995,0.04992803433383084
90.0,4,16,4,2,1,nodes4_pods16_prio2_util090_timeout01,100,76,24,0.2400,76,0.7600,3,0.0300,23,0.2300,49,0.4900,1,0.0100,50,0.5000,0,0.0000,63640.0,848.5333,3.793,4.097,0.0499,0.0539,0.42923469599092784,0.0,0.1714466079977653,0.42295258468165076,0.5024183937956914,0.09999999999999999,0.0,135.15079999296614,0.04936859396595612,0.056765993959195675
90.0,4,16,4,2,10,nodes4_pods16_prio2_util090_timeout10,100,76,24,0.2400,76,0.7600,2,0.0200,23,0.2300,51,0.5100,0,0.0000,51,0.5100,0,0.0000,73927.0,972.7237,3.765,4.024,0.0495,0.0529,0.42923469599092784,0.0,0.14070529413628965,0.42295258468165076,0.5024183937956913,0.0,0.0,811.3564871856547,0.04947010970662957,0.058554565944787404
90.0,4,16,4,2,20,nodes4_pods16_prio2_util090_timeout20,100,77,23,0.2300,77,0.7700,0,0.0000,26,0.2600,51,0.5100,0,0.0000,51,0.5100,0,0.0000,73166.0,950.2078,3.841,4.151,0.0499,0.0539,0.42295258468165076,0.0,0.0,0.44084400227680803,0.5024183937956913,0.0,0.0,776.2430665452254,0.05127659105437111,0.05637006060008643
90.0,4,16,4,4,1,nodes4_pods16_prio4_util090_timeout01,100,77,23,0.2300,77,0.7700,1,0.0100,48,0.4800,28,0.2800,0,0.0000,28,0.2800,0,0.0000,65717.0,853.4675,2.08,1.955,0.027,0.0254,0.4229525846816507,0.0,0.09999999999999999,0.5021167315686782,0.45126085985421294,0.0,0.0,63.08924014015978,0.04626254979277274,0.04123876428931116
90.0,4,16,4,4,10,nodes4_pods16_prio4_util090_timeout10,100,77,23,0.2300,77,0.7700,1,0.0100,48,0.4800,28,0.2800,0,0.0000,28,0.2800,0,0.0000,66458.0,863.0909,2.052,1.934,0.0266,0.0251,0.4229525846816507,0.0,0.09999999999999999,0.5021167315686782,0.45126085985421294,0.0,0.0,79.9256532525502,0.04639440932567263,0.04335167514094043
90.0,4,16,4,4,20,nodes4_pods16_prio4_util090_timeout20,100,77,23,0.2300,77,0.7700,1,0.0100,48,0.4800,28,0.2800,0,0.0000,28,0.2800,0,0.0000,66214.0,859.9221,2.078,1.876,0.027,0.0244,0.4229525846816507,0.0,0.09999999999999999,0.5021167315686782,0.45126085985421294,0.0,0.0,80.38996504437574,0.046335019581786804,0.04318836011891128
90.0,4,32,8,1,1,nodes4_pods32_prio1_util090_timeout01,100,20,80,0.8000,20,0.2000,0,0.0000,1,0.0100,19,0.1900,0,0.0000,19,0.1900,0,0.0000,16772.0,838.6,0.725,0.784,0.0363,0.0392,0.40201512610368484,0.0,0.0,0.09999999999999999,0.3942772444036625,0.0,0.0,81.1732390436781,0.014432693150585157,0.012258616733160662
90.0,4,32,8,1,10,nodes4_pods32_prio1_util090_timeout10,100,21,79,0.7900,21,0.2100,3,0.0300,2,0.0200,16,0.1600,0,0.0000,16,0.1600,0,0.0000,14808.0,822.6667,0.725,0.784,0.0345,0.0373,0.40936018074033237,0.0,0.1714466079977653,0.14070529413628968,0.3684529491774707,0.0,0.0,54.091425872694245,0.016138832199446937,0.014694670235610384
90.0,4,32,8,1,20,nodes4_pods32_prio1_util090_timeout20,100,21,79,0.7900,21,0.2100,4,0.0400,2,0.0200,15,0.1500,0,0.0000,15,0.1500,0,0.0000,14196.0,835.0588,0.725,0.784,0.0345,0.0373,0.40936018074033237,0.0,0.19694638556693236,0.14070529413628968,0.3588702812826367,0.0,0.0,107.21034849084958,0.016138832199446933,0.014694670235610382
90.0,4,32,8,2,1,nodes4_pods32_prio2_util090_timeout01,100,21,79,0.7900,21,0.2100,0,0.0000,9,0.0900,12,0.1200,0,0.0000,12,0.1200,0,0.0000,17906.0,852.6667,0.505,0.532,0.024,0.0253,0.40936018074033237,0.0,0.0,0.2876234912646614,0.3265986323710904,0.0,0.0,39.12075323064899,0.023027106180491287,0.02324937275139556
90.0,4,32,8,2,10,nodes4_pods32_prio2_util090_timeout10,100,19,81,0.8100,19,0.1900,2,0.0200,7,0.0700,10,0.1000,0,0.0000,10,0.1000,0,0.0000,13989.0,822.8824,0.505,0.532,0.0266,0.028,0.3942772444036625,0.0,0.14070529413628965,0.2564323999762428,0.30151134457776363,0.0,0.0,66.65665978818356,0.02276282493080352,0.022842455598682438
90.0,4,32,8,2,20,nodes4_pods32_prio2_util090_timeout20,100,20,80,0.8000,20,0.2000,2,0.0200,8,0.0800,10,0.1000,0,0.0000,10,0.1000,0,0.0000,15712.0,872.8889,0.505,0.532,0.0253,0.0266,0.40201512610368484,0.0,0.14070529413628965,0.2726599243442907,0.30151134457776363,0.0,0.0,80.90509246597586,0.022938992314856674,0.023097960721104475
90.0,4,32,8,4,1,nodes4_pods32_prio4_util090_timeout01,100,19,81,0.8100,19,0.1900,1,0.0100,12,0.1200,6,0.0600,0,0.0000,6,0.0600,0,0.0000,17652.0,980.6667,0.31,0.289,0.0163,0.0152,0.3942772444036625,0.0,0.09999999999999999,0.3265986323710904,0.23868325657594203,0.0,0.0,55.30556827619567,0.022556232525202318,0.020802187244423304
90.0,4,32,8,4,10,nodes4_pods32_prio4_util090_timeout10,100,18,82,0.8200,18,0.1800,1,0.0100,11,0.1100,6,0.0600,0,0.0000,6,0.0600,0,0.0000,16653.0,979.5882,0.31,0.289,0.0172,0.0161,0.38612291966536916,0.0,0.09999999999999999,0.31446603773522014,0.23868325657594203,0.0,0.0,71.47119946482762,0.022851323955866292,0.02106704206664783
90.0,4,32,8,4,20,nodes4_pods32_prio4_util090_timeout20,100,19,81,0.8100,19,0.1900,1,0.0100,12,0.1200,6,0.0600,0,0.0000,6,0.0600,0,0.0000,17676.0,982.0,0.31,0.289,0.0163,0.0152,0.3942772444036625,0.0,0.09999999999999999,0.3265986323710904,0.23868325657594203,0.0,0.0,98.95572390780458,0.022556232525202318,0.020802187244423304
90.0,8,32,4,1,1,nodes8_pods32_prio1_util090_timeout01,100,96,4,0.0400,96,0.9600,0,0.0000,0,0.0000,84,0.8400,12,0.1200,96,0.9600,0,0.0000,118632.0,1235.75,7.434,7.339,0.0774,0.0764,0.19694638556693236,0.0,0.0,0.0,0.3684529491774707,0.3265986323710904,0.0,256.45063134215417,0.04486536878026829,0.042781665967823825
90.0,8,32,4,1,10,nodes8_pods32_prio1_util090_timeout10,100,96,4,0.0400,96,0.9600,1,0.0100,0,0.0000,94,0.9400,1,0.0100,95,0.9500,0,0.0000,150110.0,1580.1053,7.434,7.339,0.0774,0.0764,0.19694638556693236,0.0,0.09999999999999999,0.0,0.23868325657594203,0.09999999999999999,0.0,1607.8035729613625,0.04486536878026829,0.042781665967823825
90.0,8,32,4,1,20,nodes8_pods32_prio1_util090_timeout20,100,96,4,0.0400,96,0.9600,0,0.0000,0,0.0000,96,0.9600,0,0.0000,96,0.9600,0,0.0000,176628.0,1839.875,7.434,7.339,0.0774,0.0764,0.19694638556693236,0.0,0.0,0.0,0.19694638556693236,0.0,0.0,2719.099143582591,0.04486536878026829,0.042781665967823825
90.0,8,32,4,2,1,nodes8_pods32_prio2_util090_timeout01,100,96,4,0.0400,96,0.9600,0,0.0000,6,0.0600,81,0.8100,9,0.0900,90,0.9000,0,0.0000,107151.0,1116.1562,5.46,5.451,0.0569,0.0568,0.19694638556693236,0.0,0.0,0.238683256575942,0.3942772444036625,0.2876234912646614,0.0,265.7060238655139,0.039732328081007816,0.039853733398384064
90.0,8,32,4,2,10,nodes8_pods32_prio2_util090_timeout10,100,95,5,0.0500,95,0.9500,0,0.0000,5,0.0500,87,0.8700,3,0.0300,90,0.9000,0,0.0000,139423.0,1467.6105,5.443,5.443,0.0573,0.0573,0.2190429135575903,0.0,0.0,0.2190429135575903,0.3379976689896311,0.1714466079977653,0.0,1771.691374201481,0.04030492121481121,0.03995179906587717
90.0,8,32,4,2,20,nodes8_pods32_prio2_util090_timeout20,100,96,4,0.0400,96,0.9600,0,0.0000,7,0.0700,87,0.8700,2,0.0200,89,0.8900,0,0.0000,173636.0,1808.7083,5.364,5.341,0.0559,0.0556,0.19694638556693236,0.0,0.0,0.2564323999762428,0.3379976689896311,0.14070529413628968,0.0,3504.19026134702,0.04063165734925624,0.04029212272279498
90.0,8,32,4,4,1,nodes8_pods32_prio4_util090_timeout01,100,96,4,0.0400,96,0.9600,3,0.0300,35,0.3500,56,0.5600,2,0.0200,58,0.5800,0,0.0000,97370.0,1014.2708,2.853,3.02,0.0297,0.0315,0.19694638556693236,0.0,0.1714466079977653,0.4793724854411022,0.4988876515698589,0.14070529413628965,0.0,143.97503286236577,0.03771965929549763,0.03622936194120271
90.0,8,32,4,4,10,nodes8_pods32_prio4_util090_timeout10,100,96,4,0.0400,96,0.9600,2,0.0200,33,0.3300,60,0.6000,1,0.0100,61,0.6100,0,0.0000,110001.0,1145.8438,3.012,3.128,0.0314,0.0326,0.19694638556693236,0.0,0.14070529413628965,0.4725815626252608,0.49236596391733095,0.09999999999999999,0.0,869.8170446239951,0.036788799783000314,0.0349223700487891
90.0,8,32,4,4,20,nodes8_pods32_prio4_util090_timeout20,100,96,4,0.0400,96,0.9600,3,0.0300,34,0.3400,59,0.5900,0,0.0000,59,0.5900,0,0.0000,101805.0,1060.4688,3.01,3.078,0.0314,0.0321,0.19694638556693236,0.0,0.1714466079977653,0.47609522856952335,0.4943110704237103,0.0,0.0,425.87981880548114,0.037258126394870424,0.03713639511456737
90.0,8,64,8,1,1,nodes8_pods64_prio1_util090_timeout01,100,45,55,0.5500,45,0.4500,10,0.1000,7,0.0700,28,0.2800,0,0.0000,28,0.2800,0,-0.0000,37490.0,1071.1429,0.858,0.934,0.0191,0.0208,0.5,0.0,0.30151134457776363,0.2564323999762428,0.45126085985421294,0.0,0.0,144.39898623913797,0.014731536980851055,0.012760299860318833
90.0,8,64,8,1,10,nodes8_pods64_prio1_util090_timeout10,100,42,58,0.5800,42,0.4200,9,0.0900,4,0.0400,29,0.2900,0,0.0000,29,0.2900,0,0.0000,35445.0,1074.0909,0.858,0.934,0.0204,0.0222,0.49604496374885826,0.0,0.2876234912646614,0.19694638556693236,0.4560480215720687,0.0,0.0,219.24477810719398,0.014296755315229899,0.011872923744158857
90.0,8,64,8,1,20,nodes8_pods64_prio1_util090_timeout20,100,49,51,0.5100,49,0.4900,8,0.0800,11,0.1100,30,0.3000,0,0.0000,30,0.3000,0,0.0000,42801.0,1043.9268,0.858,0.934,0.0175,0.0191,0.5024183937956914,0.0,0.2726599243442907,0.31446603773522014,0.4605661864718382,0.0,0.0,145.97746234331902,0.015058389755907392,0.013499086640808507
90.0,8,64,8,2,1,nodes8_pods64_prio2_util090_timeout01,100,41,59,0.5900,41,0.4100,6,0.0600,23,0.2300,12,0.1200,0,0.0000,12,0.1200,0,0.0000,35369.0,1010.5429,0.333,0.334,0.0081,0.0081,0.4943110704237103,0.0,0.23868325657594203,0.42295258468165076,0.3265986323710904,0.0,0.0,78.07475409433421,0.010416801625142007,0.010355097719504533
90.0,8,64,8,2,10,nodes8_pods64_prio2_util090_timeout10,100,36,64,0.6400,36,0.3600,5,0.0500,18,0.1800,13,0.1300,0,0.0000,13,0.1300,0,0.0000,31435.0,1014.0323,0.333,0.334,0.0093,0.0093,0.4824181513244218,0.0,0.2190429135575903,0.38612291966536916,0.3379976689896311,0.0,0.0,109.65901205432768,0.01064324064505598,0.010571149717471915
90.0,8,64,8,2,20,nodes8_pods64_prio2_util090_timeout20,100,36,64,0.6400,36,0.3600,4,0.0400,18,0.1800,14,0.1400,0,0.0000,14,0.1400,0,0.0000,32123.0,1003.8438,0.333,0.334,0.0093,0.0093,0.4824181513244218,0.0,0.19694638556693236,0.38612291966536916,0.34873508801977704,0.0,0.0,81.99689584014358,0.01064324064505598,0.010571149717471915
90.0,8,64,8,4,1,nodes8_pods64_prio4_util090_timeout01,100,37,63,0.6300,37,0.3700,3,0.0300,24,0.2400,10,0.1000,0,0.0000,10,0.1000,0,0.0000,36128.0,1062.5882,0.309,0.331,0.0084,0.0089,0.4852365870939097,0.0,0.1714466079977653,0.42923469599092784,0.30151134457776363,0.0,0.0,52.03036272481956,0.014978162281980584,0.013948209654022013
90.0,8,64,8,4,10,nodes8_pods64_prio4_util090_timeout10,100,37,63,0.6300,37,0.3700,2,0.0200,24,0.2400,11,0.1100,0,0.0000,11,0.1100,0,0.0000,37531.0,1072.3143,0.309,0.331,0.0084,0.0089,0.4852365870939097,0.0,0.14070529413628968,0.42923469599092784,0.31446603773522014,0.0,0.0,99.76377140041176,0.014978162281980584,0.013948209654022013
90.0,8,64,8,4,20,nodes8_pods64_prio4_util090_timeout20,100,34,66,0.6600,34,0.3400,4,0.0400,21,0.2100,9,0.0900,0,0.0000,9,0.0900,0,0.0000,31902.0,1063.4,0.309,0.331,0.0091,0.0097,0.47609522856952335,0.0,0.19694638556693236,0.40936018074033237,0.2876234912646614,0.0,0.0,79.90969040541738,0.015422077144733487,0.01429411581317889
90.0,16,64,4,1,1,nodes16_pods64_prio1_util090_timeout01,100,99,1,0.0100,99,0.9900,6,0.0600,0,0.0000,13,0.1300,80,0.8000,93,0.9300,0,0.0000,178239.0,1800.3939,6.611,5.96,0.0668,0.0602,0.09999999999999999,0.0,0.23868325657594203,0.0,0.33799766898963113,0.40201512610368484,0.0,138.1692852679845,0.03822798300731097,0.033524276856246746
90.0,16,64,4,1,10,nodes16_pods64_prio1_util090_timeout10,100,99,1,0.0100,99,0.9900,2,0.0200,0,0.0000,60,0.6000,37,0.3700,97,0.9700,0,0.0000,657616.0,6642.5859,6.905,6.247,0.0697,0.0631,0.09999999999999999,0.0,0.14070529413628965,0.0,0.49236596391733095,0.4852365870939097,0.0,3792.0274072518255,0.03487509591365449,0.03013726926861961
90.0,16,64,4,1,20,nodes16_pods64_prio1_util090_timeout20,100,99,1,0.0100,99,0.9900,1,0.0100,0,0.0000,79,0.7900,19,0.1900,98,0.9800,0,0.0000,853320.0,8619.3939,6.906,6.311,0.0698,0.0637,0.09999999999999999,0.0,0.09999999999999999,0.0,0.40936018074033237,0.3942772444036626,0.0,7370.796585336749,0.033505433890423326,0.029099878474514257
90.0,16,64,4,2,1,nodes16_pods64_prio2_util090_timeout01,100,99,1,0.0100,99,0.9900,9,0.0900,0,0.0000,47,0.4700,43,0.4300,90,0.9000,0,0.0000,167180.0,1688.6869,4.654,4.48,0.047,0.0453,0.09999999999999999,0.0,0.2876234912646614,0.0,0.5016135580465918,0.497569851956243,0.0,258.63119461079924,0.037364310961974956,0.032865633509899204
90.0,16,64,4,2,10,nodes16_pods64_prio2_util090_timeout10,100,99,1,0.0100,99,0.9900,1,0.0100,0,0.0000,82,0.8200,16,0.1600,98,0.9800,0,0.0000,396504.0,4005.0909,5.261,4.991,0.0531,0.0504,0.09999999999999999,0.0,0.09999999999999999,0.0,0.3861229196653691,0.3684529491774707,0.0,3537.9228025717753,0.03295049165066607,0.02892672308063739
90.0,16,64,4,2,20,nodes16_pods64_prio2_util090_timeout20,100,99,1,0.0100,99,0.9900,0,0.0000,0,0.0000,85,0.8500,14,0.1400,99,0.9900,0,0.0000,556365.0,5619.8485,5.344,5.086,0.054,0.0514,0.09999999999999999,0.0,0.0,0.0,0.3588702812826367,0.348735088019777,0.0,6812.248108600819,0.03211172454135709,0.026969213687275267
90.0,16,64,4,4,1,nodes16_pods64_prio4_util090_timeout01,100,99,1,0.0100,99,0.9900,4,0.0400,13,0.1300,56,0.5600,26,0.2600,82,0.8200,0,0.0000,149257.0,1507.6465,3.266,2.977,0.033,0.0301,0.09999999999999999,0.0,0.19694638556693236,0.3379976689896311,0.4988876515698589,0.44084400227680803,0.0,216.2981367036142,0.029696249659969597,0.02586592294705745
90.0,16,64,4,4,10,nodes16_pods64_prio4_util090_timeout10,100,99,1,0.0100,99,0.9900,3,0.0300,13,0.1300,78,0.7800,5,0.0500,83,0.8300,0,0.0000,229714.0,2320.3434,3.251,2.97,0.0328,0.03,0.09999999999999999,0.0,0.1714466079977653,0.3379976689896311,0.4163331998932266,0.2190429135575903,0.0,2249.0222100409487,0.02804868474151179,0.025268355623553496
90.0,16,64,4,4,20,nodes16_pods64_prio4_util090_timeout20,100,99,1,0.0100,99,0.9900,1,0.0100,16,0.1600,79,0.7900,3,0.0300,82,0.8200,0,0.0000,272974.0,2757.3131,3.314,3.06,0.0335,0.0309,0.09999999999999999,0.0,0.09999999999999999,0.3684529491774706,0.40936018074033237,0.1714466079977653,0.0,3709.850909173467,0.028323331204094006,0.025285347418279234
90.0,16,128,8,1,1,nodes16_pods128_prio1_util090_timeout01,100,54,46,0.4600,54,0.5400,27,0.2700,8,0.0800,12,0.1200,7,0.0700,19,0.1900,0,0.0000,73336.0,1629.6889,0.326,0.303,0.006,0.0056,0.5009082659620331,0.0,0.4461960433384737,0.2726599243442907,0.3265986323710904,0.2564323999762428,0.0,232.20796147793337,0.013326046226707248,0.012203334939589219
90.0,16,128,8,1,10,nodes16_pods128_prio1_util090_timeout10,100,52,48,0.4800,52,0.5200,7,0.0700,12,0.1200,33,0.3300,0,0.0000,33,0.3300,0,0.0000,90497.0,2011.0444,0.61,0.599,0.0117,0.0115,0.5021167315686782,0.0,0.2564323999762428,0.32659863237109044,0.4725815626252608,0.0,0.0,1135.096911272248,0.010967179887774233,0.009446423505419431
90.0,16,128,8,1,20,nodes16_pods128_prio1_util090_timeout20,100,53,47,0.4700,53,0.5300,6,0.0600,13,0.1300,33,0.3300,1,0.0100,34,0.3400,0,0.0000,118701.0,2525.5532,0.61,0.599,0.0115,0.0113,0.5016135580465918,0.0,0.23868325657594203,0.33799766898963113,0.4725815626252608,0.09999999999999999,0.0,3407.807868694367,0.010980091497288381,0.009488018569309038
90.0,16,128,8,2,1,nodes16_pods128_prio2_util090_timeout01,100,55,45,0.4500,55,0.5500,11,0.1100,21,0.2100,19,0.1900,4,0.0400,23,0.2300,0,-0.0000,76960.0,1539.2,0.303,0.291,0.0055,0.0053,0.5,0.0,0.3144660377352202,0.40936018074033237,0.3942772444036625,0.19694638556693236,0.0,201.9675666021247,0.010115760946593179,0.009228925396440484
90.0,16,128,8,2,10,nodes16_pods128_prio2_util090_timeout10,100,51,49,0.4900,51,0.5100,5,0.0500,21,0.2100,25,0.2500,0,0.0000,25,0.2500,0,0.0000,82153.0,1785.9348,0.37,0.373,0.0073,0.0073,0.5024183937956914,0.0,0.2190429135575903,0.40936018074033237,0.4351941398892446,0.0,0.0,940.7272931602539,0.008061868610328265,0.0072896918894516625
90.0,16,128,8,2,20,nodes16_pods128_prio2_util090_timeout20,100,53,47,0.4700,53,0.5300,4,0.0400,23,0.2300,26,0.2600,0,0.0000,26,0.2600,0,0.0000,81897.0,1671.3673,0.37,0.373,0.007,0.007,0.5016135580465918,0.0,0.19694638556693236,0.4229525846816507,0.44084400227680803,0.0,0.0,516.9222900123042,0.008027574032520992,0.007285291462811444
90.0,16,128,8,4,1,nodes16_pods128_prio4_util090_timeout01,100,47,53,0.5300,47,0.4700,18,0.1800,17,0.1700,9,0.0900,3,0.0300,12,0.1200,0,0.0000,80112.0,1741.5652,0.141,0.103,0.003,0.0022,0.5016135580465918,0.0,0.38612291966536916,0.3775251680686369,0.2876234912646614,0.1714466079977653,0.0,114.76713663838578,0.00900241513488851,0.008386423546869857
90.0,16,128,8,4,10,nodes16_pods128_prio4_util090_timeout10,100,49,51,0.5100,49,0.4900,3,0.0300,29,0.2900,17,0.1700,0,0.0000,17,0.1700,0,0.0000,82397.0,1791.2391,0.305,0.285,0.0062,0.0058,0.5024183937956913,0.0,0.17144660799776532,0.45604802157206864,0.3775251680686369,0.0,0.0,159.24658514149385,0.009385861055603913,0.009259394934758063
90.0,16,128,8,4,20,nodes16_pods128_prio4_util090_timeout20,100,55,45,0.4500,55,0.5500,4,0.0400,35,0.3500,16,0.1600,0,0.0000,16,0.1600,0,0.0000,91784.0,1799.6863,0.305,0.285,0.0055,0.0052,0.5,0.0,0.19694638556693236,0.4793724854411022,0.3684529491774707,0.0,0.0,184.47574260005877,0.009063190064288308,0.008919580851078301
90.0,32,128,4,1,1,nodes32_pods128_prio1_util090_timeout01,100,100,0,0.0000,100,1.0000,100,1.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,125887.0,1258.87,0.088,0.194,0.0009,0.0019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.00295045660853,0.013200306087666333,0.012194401762425014
90.0,32,128,4,1,10,nodes32_pods128_prio1_util090_timeout10,100,100,0,0.0000,100,1.0000,40,0.4000,0,0.0000,8,0.0800,52,0.5200,60,0.6000,0,0.0000,1075647.0,10756.47,4.319,4.393,0.0432,0.0439,0.0,0.0,0.49236596391733095,0.0,0.27265992434429076,0.5021167315686782,0.0,848.6971888034202,0.040782422188927914,0.041899170696453
90.0,32,128,4,1,20,nodes32_pods128_prio1_util090_timeout20,100,100,0,0.0000,100,1.0000,28,0.2800,0,0.0000,24,0.2400,48,0.4800,72,0.7200,0,0.0000,1920035.0,19200.35,4.957,5.113,0.0496,0.0511,0.0,0.0,0.4512608598542129,0.0,0.42923469599092784,0.5021167315686782,0.0,3741.266566649224,0.03745253022429887,0.03821778500788725
90.0,32,128,4,2,1,nodes32_pods128_prio2_util090_timeout01,100,100,0,0.0000,100,1.0000,100,1.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,125501.0,1255.01,-1.865,-1.777,-0.0186,-0.0178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.46678767106557,0.02068932042861677,0.01858632874350434
90.0,32,128,4,2,10,nodes32_pods128_prio2_util090_timeout10,100,100,0,0.0000,100,1.0000,22,0.2200,0,0.0000,41,0.4100,37,0.3700,78,0.7800,0,0.0000,905876.0,9058.76,3.436,3.42,0.0344,0.0342,0.0,0.0,0.4163331998932266,0.0,0.4943110704237103,0.4852365870939097,0.0,2657.4660563792872,0.03281522189287753,0.03347817018279045
90.0,32,128,4,2,20,nodes32_pods128_prio2_util090_timeout20,100,100,0,0.0000,100,1.0000,13,0.1300,0,0.0000,63,0.6300,24,0.2400,87,0.8700,0,0.0000,1332573.0,13325.73,3.981,4.083,0.0398,0.0408,0.0,0.0,0.3379976689896311,0.0,0.48523658709390977,0.42923469599092784,0.0,7029.135152134272,0.030798037127536093,0.03145208155819635
90.0,32,128,4,4,1,nodes32_pods128_prio4_util090_timeout01,100,100,0,0.0000,100,1.0000,100,1.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,140465.0,1404.65,-2.816,-2.769,-0.0282,-0.0277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.9662068856872,0.02437199916778152,0.02301325704892725
90.0,32,128,4,4,10,nodes32_pods128_prio4_util090_timeout10,100,100,0,0.0000,100,1.0000,2,0.0200,2,0.0200,78,0.7800,18,0.1800,96,0.9600,0,0.0000,582870.0,5828.7,3.944,3.893,0.0394,0.0389,0.0,0.0,0.14070529413628965,0.14070529413628968,0.41633319989322654,0.38612291966536916,0.0,3104.4192400804727,0.02225169157115428,0.021693109737910117
90.0,32,128,4,4,20,nodes32_pods128_prio4_util090_timeout20,100,100,0,0.0000,100,1.0000,2,0.0200,1,0.0100,87,0.8700,10,0.1000,97,0.9700,0,0.0000,756667.0,7566.67,3.794,3.876,0.0379,0.0388,0.0,0.0,0.14070529413628968,0.09999999999999999,0.3379976689896311,0.30151134457776363,0.0,6103.17010366272,0.025649077010979404,0.02184986420224543
90.0,64,256,4,1,1,nodes64_pods256_prio1_util090_timeout01,100,100,0,0.0000,0,0.0000,100,1.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.0,,-0.103,-0.114,-0.001,-0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.006396740015686338,0.006359626442240809
90.0,64,256,4,1,10,nodes64_pods256_prio1_util090_timeout10,100,100,0,0.0000,0,0.0000,100,1.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.0,,-0.034,-0.026,-0.0003,-0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.007015451921050112,0.006988619898149279
90.0,64,256,4,1,20,nodes64_pods256_prio1_util090_timeout20,100,100,0,0.0000,0,0.0000,100,1.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.0,,-0.075,-0.113,-0.0007,-0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.006806673789804245,0.006727983172969267
90.0,64,256,4,2,1,nodes64_pods256_prio2_util090_timeout01,100,100,0,0.0000,0,0.0000,100,1.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.0,,-1.733,-1.703,-0.0173,-0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.014718952943656544,0.015022847918951972
90.0,64,256,4,2,10,nodes64_pods256_prio2_util090_timeout10,100,100,0,0.0000,0,0.0000,100,1.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.0,,-1.749,-1.795,-0.0175,-0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.014278255700840554,0.01600528637417
90.0,64,256,4,2,20,nodes64_pods256_prio2_util090_timeout20,100,100,0,0.0000,0,0.0000,100,1.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.0,,-1.647,-1.702,-0.0165,-0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.014409911712274839,0.015535544126715718
90.0,64,256,4,4,1,nodes64_pods256_prio4_util090_timeout01,100,100,0,0.0000,0,0.0000,100,1.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.0,,-2.298,-2.651,-0.023,-0.0265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.01688282852456599,0.018065254892844287
