job_name,plugin_config,n_seed,T_end_s_mean,delta_U_pct_cpu_mean,delta_U_pct_mem_mean,delta_U_pct_eff_mean,delta_R_num_p1_mean,delta_R_num_p2_mean,delta_R_num_p3_mean,delta_R_num_p4_mean,delta_R_num_total_mean,delta_D_num_p1_mean,delta_D_num_p2_mean,delta_D_num_p3_mean,delta_D_num_p4_mean,delta_D_num_total_mean,delta_L_ms_p1_mean,delta_L_ms_p2_mean,delta_L_ms_p3_mean,delta_L_ms_p4_mean,delta_L_ms_total_mean,solver_attempts_mean,solver_optimal_mean,solver_feasible_mean,solver_failed_mean,plan_not_applicable_mean,plan_activated_mean,T_end_s_std,delta_U_pct_cpu_std,delta_U_pct_mem_std,delta_U_pct_eff_std,delta_R_num_p1_std,delta_R_num_p2_std,delta_R_num_p3_std,delta_R_num_p4_std,delta_R_num_total_std,delta_D_num_p1_std,delta_D_num_p2_std,delta_D_num_p3_std,delta_D_num_p4_std,delta_D_num_total_std,delta_L_ms_p1_std,delta_L_ms_p2_std,delta_L_ms_p3_std,delta_L_ms_p4_std,delta_L_ms_total_std,solver_attempts_std,solver_optimal_std,solver_feasible_std,solver_failed_std,plan_not_applicable_std,plan_activated_std
nodes=16_prio=1_arrival=1s,mode=stablequeue2s_blocking=0_defpreempt=1,3,7199.803,0.3493,0.3076,0.4468,0.0714,0.0,0.0,0.0,0.0714,-12.6667,,,,-12.6667,29.4165,,,,29.4165,287.6667,55.6667,0.0,232.0,0.0,55.6667,0.1645,0.2686,0.2346,0.311,0.1045,0.0,0.0,0.0,0.1045,63.5715,,,,63.5715,12.7767,,,,12.7767,27.4651,1.5275,0.0,28.5832,0.0,1.5275
nodes=16_prio=1_arrival=1s,mode=stablequeue2s_blocking=1_defpreempt=0,3,7199.3876,0.2778,0.2242,0.3762,-0.0002,0.0,0.0,0.0,-0.0002,-46.3333,,,,-46.3333,50.0359,,,,50.0359,293.6667,64.3333,0.3333,229.0,0.0,64.6667,0.2867,0.2966,0.179,0.2966,0.0881,0.0,0.0,0.0,0.0881,56.5007,,,,56.5007,15.706,,,,15.706,20.1329,8.5049,0.5774,14.4222,0.0,8.3267
nodes=16_prio=1_arrival=1s,mode=stablequeue2s_blocking=1_defpreempt=1,3,7199.7531,0.2728,0.2484,0.3825,0.0165,0.0,0.0,0.0,0.0165,-17.6667,,,,-17.6667,38.3459,,,,38.3459,295.0,62.3333,0.0,232.6667,0.0,62.3333,0.0933,0.2366,0.2202,0.2954,0.0345,0.0,0.0,0.0,0.0345,88.7374,,,,88.7374,19.25,,,,19.25,23.0651,4.5092,0.0,20.5994,0.0,4.5092
nodes=16_prio=1_arrival=1s,mode=stablequeue8s_blocking=0_defpreempt=0,3,7199.3408,-0.0712,0.0203,-0.0036,-0.0854,0.0,0.0,0.0,-0.0854,-76.3333,,,,-76.3333,51.0431,,,,51.0431,28.3333,12.6667,0.0,15.6667,0.0,12.6667,0.2698,0.1653,0.128,0.2399,0.0836,0.0,0.0,0.0,0.0836,42.004,,,,42.004,29.7133,,,,29.7133,7.3711,3.7859,0.0,6.6583,0.0,3.7859
nodes=16_prio=1_arrival=1s,mode=stablequeue8s_blocking=0_defpreempt=1,3,7199.4836,0.0047,0.076,0.0301,-0.065,0.0,0.0,0.0,-0.065,-114.6667,,,,-114.6667,9.0183,,,,9.0183,30.6667,12.0,0.0,18.6667,0.0,12.0,0.0755,0.243,0.1649,0.2745,0.0941,0.0,0.0,0.0,0.0941,36.9098,,,,36.9098,33.3426,,,,33.3426,5.6862,4.5826,0.0,4.9329,0.0,4.5826
nodes=16_prio=1_arrival=1s,mode=stablequeue8s_blocking=1_defpreempt=0,3,7199.6774,-0.0135,0.054,0.0367,-0.0465,0.0,0.0,0.0,-0.0465,-74.3333,,,,-74.3333,8.3856,,,,8.3856,26.6667,11.0,0.0,15.6667,0.0,11.0,0.3406,0.2617,0.267,0.3389,0.1019,0.0,0.0,0.0,0.1019,74.6481,,,,74.6481,41.7074,,,,41.7074,4.0415,2.0,0.0,4.5092,0.0,2.0
nodes=16_prio=1_arrival=1s,mode=stablequeue8s_blocking=1_defpreempt=1,3,7199.3314,-0.0575,0.0727,-0.0112,-0.0611,0.0,0.0,0.0,-0.0611,-72.6667,,,,-72.6667,14.5898,,,,14.5898,29.6667,14.6667,0.0,15.0,0.0,14.6667,0.2346,0.1171,0.1248,0.1978,0.0134,0.0,0.0,0.0,0.0134,83.3447,,,,83.3447,11.9045,,,,11.9045,4.0415,0.5774,0.0,4.5826,0.0,0.5774
nodes=16_prio=1_arrival=2s,mode=periodic32s_blocking=0_defpreempt=0,3,7199.4493,0.3806,0.2086,0.4099,0.0093,0.0,0.0,0.0,0.0093,-68.6667,,,,-68.6667,40.9166,,,,40.9166,6.6667,6.0,0.0,0.6667,0.0,6.0,0.2349,0.3863,0.3919,0.3557,0.0421,0.0,0.0,0.0,0.0421,84.4531,,,,84.4531,264.5487,,,,264.5487,3.2146,2.6458,0.0,1.1547,0.0,2.6458
nodes=16_prio=1_arrival=2s,mode=periodic32s_blocking=0_defpreempt=1,3,7199.74,0.448,0.2331,0.4179,0.0062,0.0,0.0,0.0,0.0062,-114.0,,,,-114.0,38.3241,,,,38.3241,5.6667,5.0,0.0,0.6667,0.0,5.0,0.1406,0.3642,0.4721,0.3684,0.0751,0.0,0.0,0.0,0.0751,29.8664,,,,29.8664,322.9317,,,,322.9317,3.7859,4.3589,0.0,1.1547,0.0,4.3589
nodes=16_prio=1_arrival=2s,mode=periodic32s_blocking=1_defpreempt=0,3,7199.3932,0.359,0.1997,0.3237,-0.0046,0.0,0.0,0.0,-0.0046,-94.3333,,,,-94.3333,6.1801,,,,6.1801,6.3333,5.0,0.0,1.3333,0.0,5.0,0.2797,0.3236,0.5196,0.3612,0.0674,0.0,0.0,0.0,0.0674,56.8888,,,,56.8888,283.2714,,,,283.2714,0.5774,1.0,0.0,0.5774,0.0,1.0
nodes=16_prio=1_arrival=2s,mode=periodic32s_blocking=1_defpreempt=1,3,7199.4972,0.225,0.2164,0.2196,-0.0361,0.0,0.0,0.0,-0.0361,-82.3333,,,,-82.3333,13.6287,,,,13.6287,7.3333,4.6667,0.3333,2.3333,0.0,5.0,0.2893,0.2786,0.3828,0.2836,0.0593,0.0,0.0,0.0,0.0593,26.0832,,,,26.0832,325.7222,,,,325.7222,2.0817,2.5166,0.5774,0.5774,0.0,2.0
nodes=16_prio=1_arrival=2s,mode=periodic64s_blocking=0_defpreempt=0,3,7199.6632,0.1915,0.1367,0.1722,0.023,0.0,0.0,0.0,0.023,-43.6667,,,,-43.6667,-31.6373,,,,-31.6373,1.3333,1.0,0.0,0.3333,0.0,1.0,0.0657,0.0171,0.278,0.0339,0.0319,0.0,0.0,0.0,0.0319,10.6927,,,,10.6927,222.3507,,,,222.3507,0.5774,1.0,0.0,0.5774,0.0,1.0
nodes=16_prio=1_arrival=2s,mode=periodic64s_blocking=0_defpreempt=1,3,7199.4371,0.088,0.0101,0.0187,-0.0596,0.0,0.0,0.0,-0.0596,-55.3333,,,,-55.3333,-43.7762,,,,-43.7762,2.3333,2.0,0.0,0.3333,0.0,2.0,0.3065,0.3161,0.3228,0.3473,0.1283,0.0,0.0,0.0,0.1283,57.8302,,,,57.8302,228.0047,,,,228.0047,1.5275,1.0,0.0,0.5774,0.0,1.0
nodes=16_prio=1_arrival=2s,mode=periodic64s_blocking=1_defpreempt=0,3,7199.5805,0.1962,0.1206,0.2093,-0.0056,0.0,0.0,0.0,-0.0056,-63.3333,,,,-63.3333,2.8118,,,,2.8118,1.3333,1.0,0.0,0.3333,0.0,1.0,0.3689,0.0716,0.1939,0.0659,0.0305,0.0,0.0,0.0,0.0305,17.0098,,,,17.0098,196.9279,,,,196.9279,0.5774,1.0,0.0,0.5774,0.0,1.0
nodes=16_prio=1_arrival=2s,mode=periodic64s_blocking=1_defpreempt=1,3,7199.5678,0.3368,0.0563,0.3,0.0022,0.0,0.0,0.0,0.0022,-76.6667,,,,-76.6667,60.021,,,,60.021,1.3333,1.3333,0.0,0.0,0.0,1.3333,0.3859,0.2098,0.4088,0.2205,0.1183,0.0,0.0,0.0,0.1183,77.2679,,,,77.2679,285.2853,,,,285.2853,0.5774,0.5774,0.0,0.0,0.0,0.5774
nodes=16_prio=1_arrival=2s,mode=periodic8s_blocking=0_defpreempt=0,3,7199.2704,0.9546,0.5497,1.0054,0.3896,0.0,0.0,0.0,0.3896,-42.3333,,,,-42.3333,-1.1123,,,,-1.1123,37.6667,25.0,2.6667,10.0,0.3333,27.3333,0.3301,0.2821,0.2971,0.2487,0.1203,0.0,0.0,0.0,0.1203,117.1722,,,,117.1722,178.6648,,,,178.6648,5.5076,1.0,2.0817,3.4641,0.5774,2.3094
nodes=16_prio=1_arrival=2s,mode=periodic8s_blocking=0_defpreempt=1,3,7199.3341,0.9196,0.5335,1.0085,0.2373,0.0,0.0,0.0,0.2373,-44.0,,,,-44.0,35.4762,,,,35.4762,40.0,27.6667,3.0,9.3333,0.0,30.6667,0.3819,0.362,0.2967,0.2702,0.0631,0.0,0.0,0.0,0.0631,104.7616,,,,104.7616,194.0372,,,,194.0372,1.7321,5.7735,2.6458,2.5166,0.0,3.2146
nodes=16_prio=1_arrival=2s,mode=periodic8s_blocking=1_defpreempt=0,3,7199.4032,0.9355,0.5202,1.0274,0.1881,0.0,0.0,0.0,0.1881,-78.0,,,,-78.0,54.3918,,,,54.3918,39.0,30.3333,0.6667,8.0,0.0,31.0,0.17,0.4237,0.2571,0.3208,0.0715,0.0,0.0,0.0,0.0715,117.4777,,,,117.4777,285.6979,,,,285.6979,1.7321,4.5092,0.5774,5.1962,0.0,4.5826
nodes=16_prio=1_arrival=2s,mode=periodic8s_blocking=1_defpreempt=1,3,7199.5386,0.9159,0.5035,0.9973,0.3062,0.0,0.0,0.0,0.3062,-47.0,,,,-47.0,27.4317,,,,27.4317,36.3333,26.6667,2.0,7.6667,0.0,28.6667,0.2972,0.4609,0.3849,0.3841,0.2108,0.0,0.0,0.0,0.2108,82.6378,,,,82.6378,273.22,,,,273.22,2.5166,4.0415,1.7321,1.1547,0.0,2.8868
nodes=16_prio=1_arrival=2s,mode=schedulingfailure_blocking=0_defpreempt=0,3,7199.5695,-0.321,-0.8424,-0.1479,-2.0073,0.0,0.0,0.0,-2.0073,-1490.3333,,,,-1490.3333,2369.7732,,,,2369.7732,311.6667,175.6667,26.0,110.0,5.6667,196.0,0.1919,0.5306,0.3421,0.3773,0.1394,0.0,0.0,0.0,0.1394,122.1365,,,,122.1365,563.084,,,,563.084,7.7675,8.0208,20.8806,26.6646,2.3094,30.348
nodes=16_prio=1_arrival=2s,mode=schedulingfailure_blocking=0_defpreempt=1,3,7199.3369,-0.3779,-0.8736,-0.1834,-2.0512,0.0,0.0,0.0,-2.0512,-1496.6667,,,,-1496.6667,2457.1988,,,,2457.1988,329.3333,189.0,29.6667,110.6667,4.6667,214.0,0.3786,0.5457,0.356,0.3993,0.2075,0.0,0.0,0.0,0.2075,205.5099,,,,205.5099,567.2209,,,,567.2209,10.5987,17.3494,26.3881,36.1156,3.0551,44.3959
nodes=16_prio=1_arrival=2s,mode=schedulingfailure_blocking=1_defpreempt=0,3,7199.3255,-0.2668,-0.8567,-0.1197,-1.9469,0.0,0.0,0.0,-1.9469,-1468.3333,,,,-1468.3333,2374.7677,,,,2374.7677,322.0,184.3333,23.0,114.6667,6.0,201.3333,0.3873,0.6323,0.2864,0.4983,0.1373,0.0,0.0,0.0,0.1373,119.7929,,,,119.7929,619.255,,,,619.255,8.1854,13.8684,19.0526,23.4379,2.6458,33.0051
nodes=16_prio=1_arrival=2s,mode=schedulingfailure_blocking=1_defpreempt=1,3,7199.5289,-0.3523,-0.8794,-0.1723,-2.0279,0.0,0.0,0.0,-2.0279,-1512.3333,,,,-1512.3333,2550.8802,,,,2550.8802,321.6667,183.6667,25.3333,112.6667,5.3333,203.6667,0.2111,0.7015,0.2769,0.5109,0.2471,0.0,0.0,0.0,0.2471,133.2904,,,,133.2904,839.8275,,,,839.8275,3.0551,13.6137,25.9294,36.0879,1.5275,39.2726
nodes=16_prio=1_arrival=2s,mode=stablequeue16s_blocking=0_defpreempt=0,3,7199.5911,0.6762,0.3076,0.6941,0.1342,0.0,0.0,0.0,0.1342,-71.0,,,,-71.0,-11.6586,,,,-11.6586,21.0,10.3333,0.0,10.6667,0.0,10.3333,0.3774,0.3897,0.3426,0.3633,0.0333,0.0,0.0,0.0,0.0333,88.6115,,,,88.6115,217.9085,,,,217.9085,1.7321,1.5275,0.0,3.0551,0.0,1.5275
nodes=16_prio=1_arrival=2s,mode=stablequeue16s_blocking=0_defpreempt=1,3,7199.4319,0.5442,0.2748,0.5212,0.0545,0.0,0.0,0.0,0.0545,-57.3333,,,,-57.3333,13.949,,,,13.949,23.3333,11.6667,0.0,11.6667,0.0,11.6667,0.3783,0.2305,0.3728,0.2414,0.0765,0.0,0.0,0.0,0.0765,87.9223,,,,87.9223,201.5441,,,,201.5441,5.5076,2.0817,0.0,7.5056,0.0,2.0817
nodes=16_prio=1_arrival=2s,mode=stablequeue16s_blocking=1_defpreempt=0,3,7199.4686,0.5981,0.2555,0.594,0.0539,0.0,0.0,0.0,0.0539,-78.3333,,,,-78.3333,137.221,,,,137.221,21.6667,12.0,0.0,9.6667,0.0,12.0,0.3261,0.3285,0.3275,0.3249,0.0433,0.0,0.0,0.0,0.0433,132.5192,,,,132.5192,280.1961,,,,280.1961,1.1547,2.6458,0.0,3.7859,0.0,2.6458
nodes=16_prio=1_arrival=2s,mode=stablequeue16s_blocking=1_defpreempt=1,3,7199.3607,0.6906,0.3486,0.7176,0.2015,0.0,0.0,0.0,0.2015,-31.0,,,,-31.0,-62.6141,,,,-62.6141,21.3333,13.3333,0.6667,7.3333,0.0,14.0,0.3049,0.4819,0.4256,0.4695,0.1343,0.0,0.0,0.0,0.1343,56.4269,,,,56.4269,324.5154,,,,324.5154,1.5275,3.0551,1.1547,0.5774,0.0,2.0
nodes=16_prio=1_arrival=2s,mode=stablequeue2s_blocking=0_defpreempt=0,3,7199.3843,1.2016,0.6926,1.3064,0.4834,0.0,0.0,0.0,0.4834,48.0,,,,48.0,-113.2429,,,,-113.2429,298.3333,67.0,0.6667,230.6667,0.0,67.6667,0.4069,0.2784,0.2331,0.1879,0.131,0.0,0.0,0.0,0.131,102.5037,,,,102.5037,209.1381,,,,209.1381,9.0738,3.6056,0.5774,6.8069,0.0,3.7859
nodes=16_prio=1_arrival=2s,mode=stablequeue2s_blocking=0_defpreempt=1,3,7199.6537,1.1849,0.7785,1.2909,0.3848,0.0,0.0,0.0,0.3848,104.6667,,,,104.6667,-95.1939,,,,-95.1939,306.6667,72.0,1.0,233.6667,0.0,73.0,0.1045,0.4016,0.1767,0.2769,0.1456,0.0,0.0,0.0,0.1456,190.5527,,,,190.5527,291.3804,,,,291.3804,31.0054,5.5678,0.0,26.3502,0.0,5.5678
nodes=16_prio=1_arrival=2s,mode=stablequeue2s_blocking=1_defpreempt=0,3,7199.5154,1.1789,0.6832,1.2592,0.3524,0.0,0.0,0.0,0.3524,63.0,,,,63.0,-17.652,,,,-17.652,303.6667,73.6667,1.3333,228.6667,0.0,75.0,0.2871,0.4139,0.2823,0.3331,0.035,0.0,0.0,0.0,0.035,147.9899,,,,147.9899,349.2502,,,,349.2502,10.4083,9.2916,2.3094,3.5119,0.0,7.0
nodes=16_prio=1_arrival=2s,mode=stablequeue2s_blocking=1_defpreempt=1,3,7199.3448,1.1235,0.7374,1.2699,0.346,0.0,0.0,0.0,0.346,40.6667,,,,40.6667,-40.4945,,,,-40.4945,302.6667,67.6667,1.0,234.0,0.0,68.6667,0.4323,0.4841,0.2489,0.3573,0.0682,0.0,0.0,0.0,0.0682,132.8508,,,,132.8508,315.7557,,,,315.7557,21.0317,5.5076,1.0,18.6815,0.0,4.5092
nodes=16_prio=1_arrival=2s,mode=stablequeue8s_blocking=0_defpreempt=0,3,7199.5437,0.9508,0.5253,1.035,0.2348,0.0,0.0,0.0,0.2348,-40.0,,,,-40.0,54.3738,,,,54.3738,51.3333,25.0,0.6667,25.6667,0.0,25.6667,0.2747,0.4955,0.3252,0.4234,0.0585,0.0,0.0,0.0,0.0585,119.8791,,,,119.8791,312.5509,,,,312.5509,1.5275,4.3589,0.5774,5.5076,0.0,4.0415
nodes=16_prio=1_arrival=2s,mode=stablequeue8s_blocking=0_defpreempt=1,3,7199.7976,0.9175,0.474,0.9649,0.2227,0.0,0.0,0.0,0.2227,-25.3333,,,,-25.3333,39.145,,,,39.145,48.0,23.6667,0.6667,23.6667,0.0,24.3333,0.0263,0.3334,0.343,0.2935,0.0675,0.0,0.0,0.0,0.0675,99.6209,,,,99.6209,320.4729,,,,320.4729,10.0,1.1547,0.5774,10.504,0.0,0.5774
nodes=16_prio=1_arrival=2s,mode=stablequeue8s_blocking=1_defpreempt=0,3,7199.5334,0.8459,0.4332,0.8977,0.1909,0.0,0.0,0.0,0.1909,-27.0,,,,-27.0,-24.1605,,,,-24.1605,50.3333,24.6667,0.0,25.6667,0.0,24.6667,0.227,0.5027,0.4145,0.4696,0.1078,0.0,0.0,0.0,0.1078,74.2226,,,,74.2226,319.2361,,,,319.2361,9.0738,5.5076,0.0,7.5056,0.0,5.5076
nodes=16_prio=1_arrival=2s,mode=stablequeue8s_blocking=1_defpreempt=1,3,7199.2463,0.9286,0.5355,1.0091,0.2378,0.0,0.0,0.0,0.2378,-41.3333,,,,-41.3333,-6.2923,,,,-6.2923,46.0,21.6667,0.0,24.3333,0.0,21.6667,0.2444,0.4558,0.3957,0.379,0.082,0.0,0.0,0.0,0.082,85.4069,,,,85.4069,303.3204,,,,303.3204,13.0767,3.2146,0.0,14.8436,0.0,3.2146
nodes=16_prio=1_arrival=4s,mode=periodic32s_blocking=0_defpreempt=0,3,7199.2314,1.3193,-0.0056,1.3438,0.22,0.0,0.0,0.0,0.22,-104.0,,,,-104.0,442.7743,,,,442.7743,10.0,5.6667,1.0,3.3333,0.0,6.6667,0.2435,0.9262,0.2339,0.911,0.265,0.0,0.0,0.0,0.265,70.3136,,,,70.3136,763.5506,,,,763.5506,1.7321,1.1547,1.7321,1.1547,0.0,2.8868
nodes=16_prio=1_arrival=4s,mode=periodic32s_blocking=0_defpreempt=1,3,7199.4177,1.2126,0.028,1.2025,0.2537,0.0,0.0,0.0,0.2537,-56.6667,,,,-56.6667,288.8371,,,,288.8371,10.6667,7.0,0.3333,3.3333,0.0,7.3333,0.2453,0.8203,0.2233,0.8153,0.2378,0.0,0.0,0.0,0.2378,55.0121,,,,55.0121,456.8015,,,,456.8015,2.0817,1.0,0.5774,3.5119,0.0,1.5275
nodes=16_prio=1_arrival=4s,mode=periodic32s_blocking=1_defpreempt=0,3,7199.5322,1.2702,-0.0069,1.2458,0.2271,0.0,0.0,0.0,0.2271,-75.0,,,,-75.0,246.3981,,,,246.3981,10.6667,7.6667,0.0,3.0,0.0,7.6667,0.264,0.9753,0.218,0.9366,0.2521,0.0,0.0,0.0,0.2521,68.2422,,,,68.2422,625.0923,,,,625.0923,1.5275,0.5774,0.0,1.7321,0.0,0.5774
nodes=16_prio=1_arrival=4s,mode=periodic32s_blocking=1_defpreempt=1,3,7199.8209,1.1352,0.1835,1.1419,0.2823,0.0,0.0,0.0,0.2823,-37.3333,,,,-37.3333,237.1292,,,,237.1292,10.6667,8.0,0.6667,2.0,0.0,8.6667,0.0155,1.0765,0.3338,1.0173,0.4346,0.0,0.0,0.0,0.4346,36.6652,,,,36.6652,438.0899,,,,438.0899,3.0551,1.0,0.5774,2.0,0.0,1.1547
nodes=16_prio=1_arrival=4s,mode=periodic64s_blocking=0_defpreempt=0,3,7199.559,0.9933,0.0565,0.9803,0.2084,0.0,0.0,0.0,0.2084,-58.0,,,,-58.0,154.7472,,,,154.7472,3.6667,2.3333,0.0,1.3333,0.0,2.3333,0.3808,0.7064,0.1515,0.6812,0.2371,0.0,0.0,0.0,0.2371,70.8731,,,,70.8731,545.9117,,,,545.9117,0.5774,1.5275,0.0,1.5275,0.0,1.5275
nodes=16_prio=1_arrival=4s,mode=periodic64s_blocking=0_defpreempt=1,3,7199.6811,-27.5432,-27.5626,-27.7465,-37.3578,0.0,0.0,0.0,-37.3578,-931.0,,,,-931.0,-95.5537,,,,-95.5537,4.0,2.5,0.0,1.5,0.0,2.5,0.2538,50.4003,48.2101,50.7289,65.489,0.0,0.0,0.0,65.489,1535.5413,,,,1535.5413,908.1492,,,,908.1492,1.4142,2.1213,0.0,0.7071,0.0,2.1213
nodes=16_prio=1_arrival=4s,mode=periodic64s_blocking=1_defpreempt=0,3,7199.6496,0.8274,0.0724,0.863,0.1657,0.0,0.0,0.0,0.1657,-61.6667,,,,-61.6667,200.7553,,,,200.7553,5.3333,3.6667,0.3333,1.3333,0.0,4.0,0.3083,0.8323,0.0341,0.7704,0.1585,0.0,0.0,0.0,0.1585,71.4306,,,,71.4306,554.985,,,,554.985,0.5774,0.5774,0.5774,1.1547,0.0,1.0
nodes=16_prio=1_arrival=4s,mode=periodic64s_blocking=1_defpreempt=1,3,7199.6243,0.7284,0.1173,0.7795,0.2001,0.0,0.0,0.0,0.2001,-38.6667,,,,-38.6667,-133.7548,,,,-133.7548,4.6667,4.0,0.0,0.6667,0.0,4.0,0.2177,0.739,0.048,0.6166,0.1459,0.0,0.0,0.0,0.1459,55.5908,,,,55.5908,448.886,,,,448.886,2.3094,2.0,0.0,1.1547,0.0,2.0
nodes=16_prio=1_arrival=4s,mode=periodic8s_blocking=0_defpreempt=0,3,7199.5662,1.8557,0.4234,1.8644,0.4856,0.0,0.0,0.0,0.4856,-29.6667,,,,-29.6667,174.2142,,,,174.2142,44.6667,29.6667,3.0,12.0,0.0,32.6667,0.4199,0.9208,0.2381,0.879,0.2554,0.0,0.0,0.0,0.2554,73.5686,,,,73.5686,559.9806,,,,559.9806,6.1101,5.5076,3.6056,1.0,0.0,5.8595
nodes=16_prio=1_arrival=4s,mode=periodic8s_blocking=0_defpreempt=1,3,7199.3847,1.7795,0.478,1.8114,0.5143,0.0,0.0,0.0,0.5143,-9.0,,,,-9.0,-43.8813,,,,-43.8813,44.0,28.3333,1.6667,14.0,0.0,30.0,0.3412,0.86,0.1756,0.8085,0.1465,0.0,0.0,0.0,0.1465,96.9691,,,,96.9691,387.4298,,,,387.4298,7.9373,4.7258,0.5774,6.5574,0.0,4.3589
nodes=16_prio=1_arrival=4s,mode=periodic8s_blocking=1_defpreempt=0,3,7199.315,1.8097,0.4205,1.8312,0.477,0.0,0.0,0.0,0.477,-62.6667,,,,-62.6667,171.0271,,,,171.0271,43.6667,27.0,1.6667,15.0,0.0,28.6667,0.2562,0.8098,0.1419,0.7862,0.1628,0.0,0.0,0.0,0.1628,104.7346,,,,104.7346,543.7619,,,,543.7619,5.6862,7.2111,1.1547,6.0828,0.0,7.5719
nodes=16_prio=1_arrival=4s,mode=periodic8s_blocking=1_defpreempt=1,3,7199.3257,1.6699,0.3187,1.6933,0.4061,0.0,0.0,0.0,0.4061,-59.3333,,,,-59.3333,214.1567,,,,214.1567,47.0,28.6667,3.0,15.3333,0.0,31.6667,0.2393,0.7003,0.0581,0.6341,0.1074,0.0,0.0,0.0,0.1074,78.143,,,,78.143,557.4884,,,,557.4884,3.6056,4.7258,2.0,6.4291,0.0,2.8868
nodes=16_prio=1_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,3,7199.4122,1.3784,-0.0686,1.4417,-0.457,0.0,0.0,0.0,-0.457,-420.0,,,,-420.0,2380.8754,,,,2380.8754,226.3333,126.3333,22.3333,77.6667,2.6667,146.0,0.1478,0.9877,0.2874,0.9037,0.2628,0.0,0.0,0.0,0.2628,20.664,,,,20.664,586.8148,,,,586.8148,13.4288,17.3877,14.2945,22.3681,0.5774,31.4802
nodes=16_prio=1_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=1,3,7199.6057,1.5786,1.6245,2.2628,0.3413,0.0,0.0,0.0,0.3413,-555.0,,,,-555.0,3048.1609,,,,3048.1609,230.0,115.6667,21.3333,93.0,2.3333,134.6667,0.264,1.0238,2.9753,1.6436,1.336,0.0,0.0,0.0,1.336,259.4745,,,,259.4745,2204.1184,,,,2204.1184,24.0208,13.5769,13.6504,42.5676,2.5166,23.8607
nodes=16_prio=1_arrival=4s,mode=schedulingfailure_blocking=1_defpreempt=0,3,7198.6214,1.4622,-0.0375,1.5179,-0.4118,0.0,0.0,0.0,-0.4118,-433.6667,,,,-433.6667,2219.6639,,,,2219.6639,220.3333,119.0,24.6667,76.6667,1.6667,142.0,1.1128,0.8742,0.3181,0.7914,0.1098,0.0,0.0,0.0,0.1098,100.8976,,,,100.8976,460.8168,,,,460.8168,9.609,2.0,13.3167,10.116,0.5774,15.3948
nodes=16_prio=1_arrival=4s,mode=schedulingfailure_blocking=1_defpreempt=1,3,7199.1084,1.2814,-0.1523,1.337,-0.5642,0.0,0.0,0.0,-0.5642,-487.0,,,,-487.0,2579.1923,,,,2579.1923,220.6667,116.0,21.3333,83.3333,3.0,134.3333,0.9164,0.9674,0.2229,0.8862,0.2673,0.0,0.0,0.0,0.2673,27.074,,,,27.074,811.6233,,,,811.6233,7.0238,4.0,18.1475,27.1539,1.0,22.1886
nodes=16_prio=1_arrival=4s,mode=stablequeue16s_blocking=0_defpreempt=0,3,7199.5315,1.5612,0.1994,1.5416,0.3977,0.0,0.0,0.0,0.3977,-42.0,,,,-42.0,111.0409,,,,111.0409,29.0,14.0,0.0,15.0,0.0,14.0,0.2512,0.7763,0.1341,0.7711,0.1578,0.0,0.0,0.0,0.1578,75.9737,,,,75.9737,326.8021,,,,326.8021,2.6458,0.0,0.0,2.6458,0.0,0.0
nodes=16_prio=1_arrival=4s,mode=stablequeue16s_blocking=0_defpreempt=1,3,7199.5395,1.401,0.1859,1.4173,0.2706,0.0,0.0,0.0,0.2706,-74.0,,,,-74.0,221.4699,,,,221.4699,26.3333,14.3333,0.0,12.0,0.0,14.3333,0.4544,0.8185,0.1708,0.7996,0.2228,0.0,0.0,0.0,0.2228,74.96,,,,74.96,488.0179,,,,488.0179,1.1547,2.5166,0.0,2.6458,0.0,2.5166
nodes=16_prio=1_arrival=4s,mode=stablequeue16s_blocking=1_defpreempt=0,3,7199.6714,1.5318,0.2258,1.5424,0.3456,0.0,0.0,0.0,0.3456,-83.3333,,,,-83.3333,279.2846,,,,279.2846,29.3333,15.6667,0.0,13.6667,0.0,15.6667,0.1183,0.9169,0.0686,0.8787,0.2163,0.0,0.0,0.0,0.2163,95.1122,,,,95.1122,576.6517,,,,576.6517,3.5119,2.8868,0.0,4.7258,0.0,2.8868
nodes=16_prio=1_arrival=4s,mode=stablequeue16s_blocking=1_defpreempt=1,3,7199.5855,1.4377,0.2908,1.4419,0.3785,0.0,0.0,0.0,0.3785,-28.3333,,,,-28.3333,198.4848,,,,198.4848,31.6667,14.0,0.0,17.6667,0.0,14.0,0.2227,0.7488,0.1875,0.6751,0.2218,0.0,0.0,0.0,0.2218,67.3968,,,,67.3968,323.0459,,,,323.0459,1.5275,2.0,0.0,3.2146,0.0,2.0
nodes=16_prio=1_arrival=4s,mode=stablequeue2s_blocking=0_defpreempt=0,3,7199.4232,1.9556,0.6064,1.9955,0.624,0.0,0.0,0.0,0.624,79.3333,,,,79.3333,-67.1797,,,,-67.1797,254.0,55.3333,1.0,197.6667,0.0,56.3333,0.2765,0.8937,0.247,0.8293,0.2146,0.0,0.0,0.0,0.2146,84.2279,,,,84.2279,340.2973,,,,340.2973,5.1962,5.1316,1.7321,4.7258,0.0,4.0415
